,index,ID,FASE,AREA_HA,SUBS,USO,UF,status,leyenda,Area_Calc,distance,mining,Urban_Area,YIELD,biomass_to,geometry
106,106,{CAFDD193-D67B-476C-8672-6CAFB32406C8},RESEARCH AUTHORIZATION,1157.14,GOLD,Industrial,MT,Exploration,in exploration,1161.8886373101798,10958.299441470203,False,0,60328.63,14413.204402784235,"MULTIPOLYGON Z (((-6088089.632153919 -1089468.11685701 0, -6088027.492970257 -1089844.606734942 0, -6085137.479077888 -1089844.610849154 0, -6084535.084673383 -1093489.453887573 0, -6087651.001957245 -1093489.453887573 0, -6087963.364625537 -1091601.948792489 0, -6088601.652514157 -1091601.948792489 0, -6088468.041580629 -1092409.626395176 0, -6088491.599911114 -1092409.626395176 0, -6088784.43759575 -1090639.321552047 0, -6087985.417725661 -1090639.263619424 0, -6087580.296955296 -1093087.624992389 0, -6087491.805703521 -1093087.617542323 0, -6088090.336040502 -1089468.45689148 0, -6089546.071225535 -1089468.552852785 0, -6089546.14324781 -1089468.11518908 0, -6088898.815359859 -1089468.115683269 0, -6088089.632153919 -1089468.11685701 0)))"
107,107,{092DC308-6ACE-4E0C-A55E-1E72A0FB5B54},RESEARCH AUTHORIZATION,548.71,GOLD,Industrial,MT,In application,in exploration,550.9980718459065,11058.572103569502,False,0,60328.63,41054.585563763394,"MULTIPOLYGON Z (((-6088090.3361506 -1089468.45622431 0, -6087491.797237572 -1093087.612427348 0, -6087580.293826493 -1093087.616096784 0, -6087985.209596093 -1090639.246717778 0, -6087985.419121737 -1090639.255168601 0, -6088784.271105168 -1090639.284079318 0, -6088784.43759575 -1090639.321552047 0, -6088691.692608433 -1091199.988819614 0, -6088784.43759575 -1090639.32155205 0, -6088491.59991111 -1092409.62639518 0, -6088491.595638101 -1092409.62639518 0, -6088379.340325892 -1093087.689707913 0, -6089689.509656705 -1093087.669136825 0, -6089689.502806927 -1093087.735631465 0, -6089622.919288899 -1093489.66182232 0, -6090621.694698632 -1093489.664935781 0, -6090960.065812907 -1091445.847618774 0, -6090175.017091434 -1091445.845839653 0, -6090051.770993225 -1092190.782857405 0, -6089046.881751133 -1092190.774406583 0, -6089047.003754395 -1092190.053640255 0, -6089213.286682078 -1091184.623532481 0, -6089212.866083049 -1091184.610077876 0, -6088963.749756685 -1091184.596734472 0, -6088963.852369676 -1091183.98727439 0, -6089130.249592461 -1090177.176457656 0, -6089429.804000569 -1090177.18735477 0, -6089546.817638205 -1089468.552852806 0, -6089546.071554257 -1089468.552852806 0, -6088090.3361506 -1089468.45622431 0)))"
108,108,{928889CA-8E2B-43FC-B1F7-A674E480C1E2},LAVRA GARIMPEIRA REQUIREMENT,49.83,GOLD,Industrial,MT,In application,request,50.03326612050175,17190.24655410817,False,0,60328.63,545.5018903115296,"MULTIPOLYGON Z (((-6114514.321214253 -1088468.935577571 0, -6114498.977210737 -1088561.59808382 0, -6114386.114037068 -1088561.59808382 0, -6114376.385450679 -1088620.346099213 0, -6114251.46912712 -1088620.346099213 0, -6114243.796519462 -1088666.677407938 0, -6114125.454887753 -1088666.677407938 0, -6114113.700068741 -1088737.656879049 0, -6113964.677559765 -1088737.656879049 0, -6113941.626633946 -1088876.836056174 0, -6113803.744844384 -1088876.836056174 0, -6113789.409775076 -1088963.382834561 0, -6113592.181083675 -1088963.379053982 0, -6113563.53998204 -1089136.28446868 0, -6113684.9854776 -1089136.28424629 0, -6113655.8165616 -1089312.34393109 0, -6113780.73143823 -1089312.34381989 0, -6113763.84167669 -1089414.27309938 0, -6113763.837951169 -1089414.273099387 0, -6113763.837730072 -1089414.274433704 0, -6113763.83959283 -1089414.27443372 0, -6113934.949871099 -1089414.278770317 0, -6113934.950394728 -1089414.278770326 0, -6113948.769818095 -1089330.882481345 0, -6114091.215515033 -1089330.882481345 0, -6114109.640212499 -1089219.687429371 0, -6114249.712200068 -1089219.687429371 0, -6114263.038536233 -1089139.25637884 0, -6114439.63562949 -1089139.25637884 0, -6114461.619522518 -1089006.563653879 0, -6114559.140895171 -1089006.563653879 0, -6114648.186807252 -1088468.935577571 0, -6114514.321214253 -1088468.935577571 0)), ((-6113636.403674222 -1089136.28773782 0, -6113684.98172889 -1089136.287693342 0, -6113684.98172889 -1089136.28769334 0, -6113636.403674222 -1089136.28773782 0)), ((-6113663.650404048 -1089265.040239808 0, -6113655.812776948 -1089312.346933354 0, -6113780.72719684 -1089312.346933354 0, -6113780.727196841 -1089312.34693335 0, -6113655.81277695 -1089312.34693335 0, -6113663.650404048 -1089265.040239808 0)))"
109,109,{FD36B3AB-F82B-447C-B279-16B2ED55BBCC},RESEARCH AUTHORIZATION,98.47,GOLD,Industrial,MT,In application,in exploration,98.87575860281001,11568.546469013034,False,0,60328.63,2355.1866529793974,"MULTIPOLYGON Z (((-6089431.978850135 -1090177.509264447 0, -6089431.960998518 -1090177.617346039 0, -6089635.26107557 -1090177.617346039 0, -6089635.446155592 -1090177.60200112 0, -6089470.435224277 -1091176.25710557 0, -6089470.407153228 -1091176.426900413 0, -6090106.952395049 -1091176.426900413 0, -6090107.208253697 -1091176.4115555 0, -6090228.355340748 -1090443.411215385 0, -6090226.833368726 -1090443.396871223 0, -6090226.542489266 -1090443.385418134 0, -6090226.934858882 -1090441.010736598 0, -6089979.598719693 -1090441.010736598 0, -6089979.688430335 -1090440.467771162 0, -6089979.135648094 -1090440.467771162 0, -6090139.573719056 -1089469.073245651 0, -6089548.936902045 -1089469.073245651 0, -6089431.978850135 -1090177.509264447 0)))"
110,110,{75F4118E-D766-4495-9E1D-02E16B87DAB2},WASTE GARIMPEIRA,8449.14,GOLD,Industrial,MT,In application,request,8483.983714196265,38513.74223929382,True,0,60328.63,892858.0151285097,"MULTIPOLYGON Z (((-6083590.861624637 -1118368.018653648 0, -6082252.941915213 -1126240.257720483 0, -6084545.170842762 -1126240.257720483 0, -6084545.018355437 -1126241.151506315 0, -6084546.45510323 -1126241.151172727 0, -6084540.489043674 -1126276.237993012 0, -6081999.572611532 -1126276.598820958 0, -6081995.977765215 -1126297.677510983 0, -6088622.253702373 -1126297.677510983 0, -6088624.093344728 -1126286.924838266 0, -6094855.706114519 -1126288.583423661 0, -6094855.706114519 -1126288.58342366 0, -6094789.279039304 -1126288.56574365 0, -6094789.27904603 -1126288.56574365 0, -6094855.7076329 -1126288.57452806 0, -6095743.568248913 -1121086.944719661 0, -6090211.60622867 -1121086.953059291 0, -6090673.183291268 -1118368.018653648 0, -6083590.861624637 -1118368.018653648 0)))"
111,111,{65BEEB01-105D-4D80-94D0-7CB4D0765808},RESEARCH AUTHORIZATION,9664.3,GOLD,Industrial,MT,,in exploration,9704.023207532708,1760.7086488275647,True,0,60328.63,1456065.163345865,"MULTIPOLYGON Z (((-6101682.053384946 -1086976.234630264 0, -6102674.407216692 -1080945.385624159 0, -6102675.057902307 -1080945.385624159 0, -6102675.05844992 -1080945.38228831 0, -6102697.67163678 -1080945.38517938 0, -6102697.79920435 -1080944.62582836 0, -6102697.821546835 -1080944.625829774 0, -6102741.955476566 -1080675.644997636 0, -6102552.592473214 -1080675.644997636 0, -6102559.797870487 -1080631.722952102 0, -6102549.385932738 -1080631.722952102 0, -6102558.673464973 -1080575.106101076 0, -6102369.309840242 -1080575.106101076 0, -6102376.514337745 -1080531.184055543 0, -6102366.132840565 -1080531.184055543 0, -6102391.888272393 -1080374.15195685 0, -6101503.371330747 -1080374.121044624 0, -6101453.941430811 -1080675.521459931 0, -6100754.794800981 -1080675.490547711 0, -6100761.98286588 -1080631.66123885 0, -6100751.570928121 -1080631.66123885 0, -6100810.336163145 -1080273.45872156 0, -6100421.229341717 -1080273.427809334 0, -6100428.429489461 -1080229.505763801 0, -6100418.017439162 -1080229.505763801 0, -6100460.280834047 -1079971.84214307 0, -6099871.392149983 -1079971.81123085 0, -6099878.625024605 -1079927.858273091 0, -6099868.212889915 -1079927.858273091 0, -6099893.958299863 -1079770.73354892 0, -6098905.608176011 -1079770.640812248 0, -6098912.803119498 -1079726.71876672 0, -6086886.522068506 -1079723.475651829 0, -6086144.807694085 -1084239.291963559 0, -6087443.129441086 -1084239.847938818 0, -6087239.621668851 -1085475.595690583 0, -6087289.543792233 -1085475.595690583 0, -6087298.515241502 -1085421.202740592 0, -6095466.214175812 -1085423.550179337 0, -6095457.261065044 -1085477.943129328 0, -6095842.77719608 -1085478.004842581 0, -6095595.815396728 -1086975.740479452 0, -6101682.053384946 -1086976.234630264 0)))"
112,112,{57A3C062-A2EE-4422-9251-3A92A832B5F7},RESEARCH AUTHORIZATION,9110.51,GOLD,Industrial,MT,,in exploration,9148.500124829232,81165.98411800765,True,0,60328.63,1430886.8289417864,"MULTIPOLYGON Z (((-6167339.120781475 -1150446.030597652 0, -6165943.643211159 -1158315.613214699 0, -6167426.839306619 -1158315.613214699 0, -6167978.592572327 -1155211.170901216 0, -6167979.030269651 -1155211.178351282 0, -6167982.449659693 -1155211.178462476 0, -6167987.182222008 -1155184.515000966 0, -6172363.315791108 -1155184.515000966 0, -6172358.518802503 -1155211.522277575 0, -6172369.278642628 -1155211.522722357 0, -6172310.081678418 -1155544.727344648 0, -6172369.27650918 -1155211.534731011 0, -6172369.281650051 -1155211.53473142 0, -6172296.924454351 -1155618.793503378 0, -6172790.791375827 -1155618.793503378 0, -6172863.886859232 -1155207.371811067 0, -6172973.566758685 -1155207.371811067 0, -6173062.097057709 -1154708.886728153 0, -6173153.851453882 -1154708.88528262 0, -6173154.155184628 -1154708.88528262 0, -6173625.057344855 -1154708.878166136 0, -6175059.665032445 -1154708.86359958 0, -6175059.775209427 -1154708.878166136 0, -6174702.361639719 -1156719.408354772 0, -6173083.792941285 -1156719.448051403 0, -6172704.794052454 -1156719.44905216 0, -6172434.169547798 -1158240.010920494 0, -6172435.393643038 -1158240.010920494 0, -6172420.203760154 -1158325.373693974 0, -6173566.251216039 -1158325.373693974 0, -6173565.02415538 -1158332.261671465 0, -6173710.050675185 -1158332.261671465 0, -6173859.777985837 -1157491.503429622 0, -6173724.560389061 -1157491.503429622 0, -6173822.466366091 -1156941.396822192 0, -6179941.895771413 -1156941.396822192 0, -6180524.453336184 -1153666.053940743 0, -6184629.857357666 -1153666.053940743 0, -6185103.954057675 -1150995.488493151 0, -6180980.885606089 -1150995.488493151 0, -6181078.229326564 -1150446.030597652 0, -6167339.120781475 -1150446.030597652 0)))"
113,113,{3A21B68B-8096-4E1C-9E4D-6A3400CC5A47},LAVRA GARIMPEIRA REQUIREMENT,454.79,GOLD,Industrial,MT,,request,456.65245390670367,16517.833827572103,True,0,60328.63,45227.10257780498,"MULTIPOLYGON Z (((-6099790.97021821 -1089127.642722827 0, -6099460.357484149 -1091126.064882255 0, -6101956.688037725 -1091126.064882255 0, -6102287.435533802 -1089127.642722827 0, -6100427.576364179 -1089127.642722827 0, -6100409.013631137 -1089239.931711726 0, -6100695.490458264 -1089239.931266944 0, -6100573.658066892 -1089976.602266924 0, -6100000.411574064 -1089976.603156488 0, -6100122.232426157 -1089239.932045314 0, -6100408.709234895 -1089239.931711726 0, -6100408.710301045 -1089239.92526241 0, -6100408.704822401 -1089239.92526241 0, -6100427.2664883 -1089127.64272283 0, -6100427.27196701 -1089127.64272283 0, -6100427.271967011 -1089127.642722827 0, -6099790.97021821 -1089127.642722827 0)))"
114,114,{13DFB2AB-DA98-4899-B4BA-F5190E653A58},LAVRA GARIMPEIRA REQUIREMENT,9127.54,GOLD,Industrial,MT,,request,9164.187974231316,17245.575380104245,True,0,60328.63,1260305.1969359382,"MULTIPOLYGON Z (((-6170529.168321014 -1065187.471569957 0, -6172163.679751619 -1055140.93679942 0, -6162189.538936941 -1055140.93679942 0, -6161957.232697317 -1056576.897357996 0, -6163326.577419514 -1056576.897357996 0, -6162314.177239348 -1062811.047947066 0, -6160947.098170976 -1062811.047947066 0, -6160559.709451006 -1065187.471569957 0, -6170529.168321014 -1065187.471569957 0)))"
115,115,{F6D652F4-B1C2-4A89-B03D-3E1596E1B6B7},RESEARCH AUTHORIZATION,590.92,GOLD,Industrial,MT,,in exploration,246.52363427334083,33578.756718458295,False,0,60328.63,47820.5829932521,"MULTIPOLYGON Z (((-6175915.345225305 -1055130.929244742 0, -6176094.010792073 -1054026.858923034 0, -6173867.723839682 -1054021.213859059 0, -6173688.209522712 -1055130.929244742 0, -6175915.345225305 -1055130.929244742 0)))"
116,116,{8E6448C9-2DC6-4C5D-BD44-CF55349424DD},LAVRA GARIMPEIRA REQUIREMENT,4262.35,GOLD,Industrial,MT,,request,77.17996209701937,59766.62360715041,True,0,60328.63,14252.848403678307,"MULTIPOLYGON Z (((-6202320.002358023 -1054093.35861663 0, -6202205.282436396 -1054800.494689414 0, -6202017.51571434 -1054800.556402666 0, -6203298.108908398 -1054800.988840226 0, -6203412.826864404 -1054096.129627009 0, -6202320.002358023 -1054093.35861663 0)))"
117,117,{883E7BB0-306A-4227-B71C-56828460BC1B},RESEARCH AUTHORIZATION,693.63,GOLD,Industrial,MT,,in exploration,696.479897501583,16373.24266804906,False,0,60328.63,21106.217860426932,"MULTIPOLYGON Z (((-6140504.503509687 -1088809.933662835 0, -6140369.975385353 -1089618.098409321 0, -6140504.410961348 -1088810.48963809 0, -6140504.41102864 -1088810.48963809 0, -6140238.034340118 -1090410.721527353 0, -6140238.020826283 -1090410.802710414 0, -6141779.554683871 -1090410.802710414 0, -6141718.382220173 -1090777.869919644 0, -6143202.802949671 -1090777.869919644 0, -6143265.529407488 -1090401.567294178 0, -6144087.825038179 -1090401.567294178 0, -6144070.89085479 -1090503.156316807 0, -6144217.562635927 -1090503.156316807 0, -6144217.66794311 -1090502.524617723 0, -6144216.841674745 -1090502.524617723 0, -6144498.535125187 -1088809.972803497 0, -6144396.051213107 -1088809.972914691 0, -6144396.916290073 -1088804.775546765 0, -6140505.361509595 -1088804.775546765 0, -6140504.503509687 -1088809.933662835 0)))"
118,118,{CEC84927-323C-4285-B311-B46FA9BEB610},LAVRA GARIMPEIRA REQUIREMENT,8333.37,GOLD,Industrial,MT,,request,8367.215624074837,78654.48007185876,True,0,60328.63,1252110.7697396234,"MULTIPOLYGON Z (((-6163238.747316138 -1153255.033773766 0, -6161797.053515081 -1161363.315139452 0, -6164175.871897708 -1161363.562326055 0, -6164277.785122597 -1160792.044332996 0, -6164777.171648489 -1160792.047224069 0, -6164777.152459163 -1160792.154860879 0, -6167773.613648255 -1160792.224357791 0, -6167773.613648255 -1160792.22435779 0, -6167773.613587763 -1160792.224357789 0, -6167773.757908233 -1160791.415567333 0, -6167773.757915787 -1160791.415524978 0, -6168273.145540866 -1160791.411077179 0, -6168272.998405425 -1160792.235922074 0, -6168273.267964286 -1160792.235922074 0, -6168093.966290089 -1161797.315654241 0, -6164597.882178634 -1161797.296306298 0, -6164098.489642267 -1161797.328219282 0, -6164175.673580332 -1161364.674276572 0, -6161796.860765554 -1161364.396288943 0, -6161539.625510313 -1162805.175262707 0, -6165035.272845629 -1162805.514963588 0, -6164710.981887991 -1164619.322535702 0, -6169836.701616387 -1164619.198998004 0, -6170887.746458153 -1158730.016157549 0, -6170350.709496118 -1158730.092770939 0, -6170082.056087727 -1160238.113950124 0, -6170080.46777759 -1160238.114061317 0, -6170080.449711498 -1160238.215360007 0, -6169363.588227598 -1160238.145084737 0, -6167229.232960464 -1160238.237487822 0, -6167141.315411028 -1160731.325718892 0, -6165144.691898428 -1160731.26400564 0, -6165144.851598929 -1160730.3682183 0, -6164146.180780404 -1160730.306505048 0, -6164159.002954848 -1160658.410119532 0, -6164158.610589356 -1160658.410119532 0, -6164312.370476663 -1159795.495818803 0, -6163924.109090682 -1159795.444446688 0, -6163924.020473825 -1159795.434216744 0, -6164103.009936544 -1158790.048586994 0, -6164103.179378456 -1158790.062486374 0, -6164120.159616272 -1158790.062486374 0, -6164208.100102415 -1158295.833838851 0, -6164208.2357816 -1158295.854965915 0, -6165206.872171112 -1158295.84673748 0, -6165206.850451049 -1158295.968829645 0, -6165206.997980918 -1158295.968829645 0, -6165144.365416014 -1158647.842235774 0, -6165515.45681597 -1158647.83901112 0, -6165515.754259144 -1158646.110484037 0, -6166015.140799303 -1158646.113375109 0, -6166513.402661818 -1158646.108927304 0, -6166513.977414503 -1158642.879822993 0, -6167013.364110508 -1158642.882714065 0, -6167368.542600274 -1158642.879600605 0, -6167423.324005155 -1158335.350336426 0, -6165892.230170986 -1158335.319535394 0, -6167291.251211708 -1150447.822061132 0, -6154996.775134597 -1150445.103898086 0, -6154499.899604462 -1153252.686335021 0, -6163238.747316138 -1153255.033773766 0)))"
119,119,{A43ED1EA-7841-497F-8467-825C3D6CBDB6},LAVRA GARIMPEIRA REQUIREMENT,9854.71,GOLD,Industrial,MT,,request,9895.839269700566,16641.167587405744,True,0,60328.63,1533829.084270636,"MULTIPOLYGON Z (((-6094379.993858663 -1095530.7964475 0, -6094181.490646005 -1095530.796558694 0, -6084192.390800871 -1095530.778878678 0, -6083577.544077218 -1099231.78264602 0, -6085209.992045009 -1099231.780088536 0, -6085211.668084534 -1099221.710820605 0, -6085446.977405739 -1099221.704704873 0, -6085445.300405405 -1099231.78264602 0, -6084271.873975682 -1106258.953106022 0, -6084272.211340648 -1106258.964670312 0, -6085099.992044594 -1106258.953106022 0, -6085084.177480216 -1106353.345028918 0, -6085245.383762501 -1106353.331463119 0, -6085245.23974324 -1106354.250490226 0, -6085241.187701085 -1106378.395939784 0, -6084923.555688902 -1108272.4375248 0, -6085481.159854347 -1108272.437080018 0, -6085818.840867677 -1106258.888724085 0, -6085970.145821188 -1106258.884943455 0, -6086044.247179206 -1105816.554696133 0, -6086543.488872162 -1105816.507771818 0, -6086711.690907988 -1104811.929529334 0, -6087211.063911133 -1104811.929084559 0, -6087211.114215552 -1104811.628524333 0, -6086711.751995659 -1104811.629302696 0, -6086711.824256742 -1104811.196865136 0, -6087211.191682273 -1104811.134262326 0, -6087296.97586126 -1104298.391972233 0, -6087796.310554853 -1104298.326144763 0, -6087880.376755686 -1103795.696043898 0, -6088379.608168245 -1103795.607866219 0, -6088547.670102986 -1102790.304520803 0, -6089046.908118697 -1102790.213340864 0, -6089214.83183655 -1101784.91288652 0, -6089714.147683201 -1101784.803359389 0, -6089798.057970689 -1101282.13967762 0, -6090297.291138009 -1101282.059394788 0, -6090465.009909196 -1100276.748154524 0, -6090964.170857065 -1100276.634179601 0, -6091131.759120408 -1099271.325719209 0, -6091631.084837777 -1099271.208519625 0, -6091631.201940271 -1099271.208519625 0, -6091675.264367602 -1099006.143533842 0, -6091714.867246688 -1098768.295427349 0, -6091714.981127873 -1098768.291757913 0, -6092576.966330665 -1098768.289311623 0, -6092577.270647973 -1098768.289311623 0, -6092713.526385203 -1098768.289200429 0, -6092729.509181291 -1098672.341436367 0, -6092797.238492388 -1098265.655430121 0, -6095194.444935386 -1098264.975917158 0, -6095194.332520065 -1098265.652094274 0, -6095110.878824954 -1098767.359943378 0, -6095610.269286498 -1098767.368171813 0, -6095526.671056188 -1099269.869508811 0, -6096026.054015598 -1099269.870398369 0, -6095942.422147081 -1099772.317360986 0, -6096471.797408029 -1099772.326256591 0, -6096388.072576568 -1100274.98126515 0, -6097936.054271878 -1100274.399826222 0, -6097936.286389155 -1100274.399826222 0, -6098019.954874265 -1099771.857347054 0, -6098020.161513857 -1099771.855123157 0, -6098518.958718606 -1099771.640516707 0, -6098686.678047522 -1098766.338950413 0, -6099185.470195892 -1098766.122453641 0, -6099436.77617877 -1097258.143639778 0, -6099935.555011014 -1097257.923028796 0, -6099936.207801878 -1097257.938262521 0, -6100186.529687014 -1095749.971124135 0, -6100187.174042358 -1095749.966120354 0, -6100685.503518635 -1095749.72349275 0, -6100685.991054636 -1095749.723381556 0, -6100852.659021122 -1094744.422148849 0, -6100853.133904018 -1094744.419146583 0, -6101351.600933965 -1094744.17440627 0, -6101352.087606854 -1094744.174295077 0, -6101518.618005796 -1093738.873284757 0, -6101519.090815947 -1093738.872284 0, -6102017.938993086 -1093738.609974878 0, -6102033.565614461 -1093644.510717361 0, -6102067.443189772 -1093440.466685029 0, -6101934.660888394 -1093440.466907423 0, -6101910.015561214 -1093588.913080174 0, -6094702.309830097 -1093588.923643706 0, -6094379.993858663 -1095530.7964475 0)))"
120,120,{59DE11A7-91B3-4114-801D-CC7CC7B11B24},WASTE GARIMPEIRA,6991.79,GOLD,Industrial,MT,,in operation,7020.405443283979,31771.34801484109,True,0,60328.63,270612.1367120051,"MULTIPOLYGON Z (((-6099851.487665717 -1110529.905237083 0, -6099851.330644846 -1110530.744314927 0, -6097533.193224899 -1110530.744314927 0, -6097077.430251191 -1113231.71527112 0, -6104064.162979899 -1113231.704818781 0, -6103068.593382752 -1119102.585509656 0, -6105947.09777469 -1119102.585509656 0, -6106749.859954368 -1114373.338079312 0, -6106852.226083971 -1114373.337968118 0, -6106852.461245673 -1114371.949697892 0, -6107506.084429375 -1110506.590192152 0, -6107404.544124934 -1110506.590192152 0, -6107404.791371786 -1110505.183908329 0, -6107422.284824796 -1110401.54867435 0, -6107837.34229166 -1110401.54622806 0, -6107837.372079749 -1110401.369761514 0, -6107896.911392204 -1110401.369650314 0, -6108318.796019377 -1107899.33186828 0, -6105384.325069199 -1107899.3134099 0, -6105385.249641388 -1107893.820040748 0, -6105486.764841622 -1107290.645038785 0, -6103189.647090221 -1107290.644038027 0, -6103189.726009279 -1107290.216493055 0, -6103316.487945835 -1106536.248101984 0, -6100523.62585372 -1106536.24732362 0, -6099868.500862719 -1110428.817558913 0, -6099851.50321615 -1110529.90523706 0, -6099851.487665717 -1110529.905237083 0)))"
121,121,{50DC3A59-7FF5-4976-A51B-CAB4F62BDD09},LAVRA GARIMPEIRA REQUIREMENT,9876.74,GOLD,Industrial,MT,,request,9917.221168846958,81382.8506493441,True,0,60328.63,1358012.8913827604,"MULTIPOLYGON Z (((-6154507.17780767 -1153255.033773766 0, -6152811.776512865 -1162805.336050752 0, -6156298.529575948 -1162804.316280925 0, -6156298.339208848 -1162805.329712632 0, -6155976.166901445 -1164613.829500138 0, -6157527.241769047 -1164613.250062719 0, -6157527.139354663 -1164613.824496357 0, -6164711.944258854 -1164613.824496357 0, -6165035.154120351 -1162805.499507475 0, -6161540.906824329 -1162805.484162556 0, -6161540.962380042 -1162805.17292761 0, -6161539.618730003 -1162805.172816416 0, -6161796.853085917 -1161364.386614975 0, -6161797.986397442 -1161364.386726168 0, -6161798.179127179 -1161363.305687871 0, -6161797.04581562 -1161363.305576677 0, -6163238.750558156 -1153255.039555904 0, -6154507.17780767 -1153255.033773766 0)))"
122,122,{9A602055-49BE-4B11-B0BB-25E5F23AEFF6},LAVRA GARIMPEIRA REQUIREMENT,9990.5,GOLD,Industrial,MT,,request,10031.08100790878,21452.15064281,True,0,60328.63,343360.6932609328,"MULTIPOLYGON Z (((-6112707.635243449 -1096717.16914838 0, -6111686.274405054 -1102823.228374937 0, -6107190.388895049 -1102823.228374937 0, -6106337.732079647 -1107898.819147894 0, -6112328.707431299 -1107898.819147894 0, -6112331.380336291 -1107882.968182039 0, -6112463.939983591 -1107096.114410325 0, -6112473.260387695 -1107096.128087317 0, -6113762.49929783 -1107096.114410325 0, -6113931.720297185 -1106091.034678158 0, -6113931.886078274 -1106091.034900546 0, -6115529.940751961 -1106091.034678158 0, -6115699.076982198 -1105085.893232738 0, -6119294.770880066 -1105085.893232738 0, -6120744.130834495 -1096440.348288125 0, -6112753.836099034 -1096440.354403851 0, -6112707.635243449 -1096717.16914838 0)))"
123,123,{8BDD33CA-B375-46A4-9B2E-ABEFDFDABAF3},LAVRA GARIMPEIRA REQUIREMENT,584.27,GOLD,Industrial,MT,,request,586.685312329867,16938.62395951173,True,0,60328.63,8150.359820011563,"MULTIPOLYGON Z (((-6140503.741414859 -1088810.489638094 0, -6139957.088309619 -1092091.948358599 0, -6143951.873370684 -1092091.948358599 0, -6144136.358567572 -1090986.329729872 0, -6143596.33710117 -1090986.329729872 0, -6143693.38531851 -1090404.223632778 0, -6144086.895333936 -1090404.223632778 0, -6144070.321531281 -1090503.650578814 0, -6144216.841117544 -1090503.650578814 0, -6144216.923513359 -1090503.156316807 0, -6144070.89085479 -1090503.156316807 0, -6144087.825038179 -1090401.567294178 0, -6143265.529407488 -1090401.567294178 0, -6143202.802949671 -1090777.869919644 0, -6141718.382220173 -1090777.869919644 0, -6141779.554683871 -1090410.802710414 0, -6140238.020826283 -1090410.802710414 0, -6140504.411028643 -1088810.489638094 0, -6140503.741414859 -1088810.489638094 0)))"
124,124,{AB31D240-E86C-4B63-8371-59667EC8C117},LAVRA GARIMPEIRA REQUIREMENT,7500.52,GOLD,Industrial,MT,,request,7530.647270322822,61439.94256865149,True,0,60328.63,1466406.1124603513,"MULTIPOLYGON Z (((-6089719.444963766 -1140471.867126694 0, -6089231.77259185 -1143288.034377614 0, -6087623.787932428 -1143288.034377614 0, -6085979.944753972 -1152733.1017686 0, -6086497.403065706 -1152733.100990236 0, -6086552.856090858 -1152415.758206747 0, -6086553.030990918 -1152415.758206747 0, -6086553.062852458 -1152415.575846863 0, -6087241.471226974 -1152415.574734911 0, -6087301.700917062 -1152070.837382434 0, -6087301.788860182 -1152070.837382434 0, -6087302.161163784 -1152068.706106873 0, -6088843.849989269 -1152068.703771776 0, -6088843.477183365 -1152070.837382434 0, -6093070.871477474 -1152070.837382434 0, -6093110.60616699 -1151843.567038846 0, -6093191.518955237 -1151843.567038846 0, -6094992.798513055 -1141493.933126194 0, -6093364.216456454 -1141493.933126194 0, -6093488.910007404 -1140773.850031349 0, -6090464.72469481 -1140773.854651545 0, -6090464.512051667 -1140773.854651873 0, -6090516.756535724 -1140471.865903549 0, -6089719.444963766 -1140471.867126694 0)))"
125,125,{601FFF8A-72F3-433A-98A5-0F5D43810318},LAVRA GARIMPEIRA REQUIREMENT,921.31,GOLD,Industrial,MT,,request,925.357873541698,6661.861487139127,True,0,60328.63,102133.55427207076,"MULTIPOLYGON Z (((-6085852.076918438 -1085478.468192361 0, -6085133.093771093 -1089844.603621476 0, -6085137.479683345 -1089844.607179718 0, -6085543.501884066 -1089844.605289403 0, -6085543.501884067 -1089844.6052894 0, -6085543.501883839 -1089844.6052894 0, -6086193.05273334 -1085901.13292758 0, -6085912.796759546 -1087602.588153349 0, -6086193.052733343 -1085901.132927578 0, -6090727.08173177 -1085901.132927578 0, -6090144.280854199 -1089437.382655836 0, -6090641.895818713 -1089437.382655836 0, -6090641.766972353 -1089438.163133907 0, -6090641.949521462 -1089438.163133907 0, -6090642.236438089 -1089436.425155243 0, -6090166.992712517 -1089436.425155243 0, -6090607.001900917 -1086767.651282325 0, -6092908.085695528 -1086767.651282325 0, -6092971.80491789 -1086380.785126928 0, -6095690.42157688 -1086380.785126928 0, -6095343.062119365 -1088487.159223446 0, -6100214.80688714 -1088487.159223446 0, -6100109.576516869 -1089123.967059194 0, -6100109.880804494 -1089123.967059194 0, -6100215.111180015 -1088487.159223446 0, -6100550.362708868 -1088487.159223446 0, -6100551.133249503 -1088482.495146989 0, -6095347.393226553 -1088482.495146989 0, -6095595.93714077 -1086975.740479452 0, -6095595.815396728 -1086975.740479452 0, -6095719.338413471 -1086226.872605416 0, -6095842.57917273 -1085478.468192361 0, -6085852.076918438 -1085478.468192361 0)))"
