,index,ID,FASE,AREA_HA,SUBS,USO,UF,status,leyenda,Area_Calc,distance,mining,Urban_Area,YIELD,biomass_to,geometry
38,38,{0C637DAD-50CE-4DD1-A445-D8BF0107ECCC},RESEARCH AUTHORIZATION,9306.51,GOLD,Industrial,MT,Exploration,in exploration,9340.812355344215,32550.106553509417,False,0,60328.63,2302624.525222835,"POLYGON Z ((-6120689.075726881 -1590845.330923684 0, -6121187.616944519 -1588809.202188547 0, -6120623.364321629 -1588809.196962378 0, -6121851.049706916 -1583784.186928253 0, -6120652.645840813 -1583784.133665823 0, -6121022.16858452 -1582268.586916724 0, -6116349.5251429 -1582267.829900807 0, -6116839.071755465 -1580257.819215459 0, -6109848.980825313 -1580255.057352758 0, -6109359.439469359 -1582265.064257477 0, -6111356.556958126 -1582266.054115828 0, -6111335.002961791 -1582354.494545955 0, -6111546.699741987 -1582354.590062505 0, -6110489.116236016 -1586688.157461651 0, -6112773.868688666 -1586689.077155927 0, -6111918.279982434 -1590186.474888248 0, -6112817.015724368 -1590186.780007474 0, -6112795.356297909 -1590275.219770431 0, -6113007.059666233 -1590275.28693224 0, -6112840.882218848 -1590953.660479171 0, -6114989.896292369 -1590954.239916584 0, -6115104.874060545 -1590484.905839694 0, -6115340.549487228 -1590484.957990172 0, -6115345.718910168 -1590463.853058114 0, -6118781.050115338 -1590464.360107549 0, -6118687.741768672 -1590845.254532683 0, -6120689.075726881 -1590845.330923684 0))"
39,39,{FE7EF0CA-E5D4-4053-AFA0-F6D1146E2B2F},RESEARCH AUTHORIZATION,8433.19,GOLD,Industrial,MT,Exploration,in exploration,8464.64483046574,19573.45698374996,True,0,60328.63,105807.92603670052,"POLYGON Z ((-6109177.377932767 -1594387.594413946 0, -6107084.181544939 -1602905.208450503 0, -6106983.614895964 -1602905.208450503 0, -6106859.887897779 -1603407.291026933 0, -6110639.945326551 -1603407.008035529 0, -6110516.026339442 -1603909.713304251 0, -6117721.995905286 -1603907.565905407 0, -6117969.717812497 -1602902.47794481 0, -6115972.169714623 -1602903.283997738 0, -6116467.108131807 -1600893.305781343 0, -6116653.87737057 -1600893.237507582 0, -6116692.951655338 -1600734.448971848 0, -6118690.503960397 -1600733.629019533 0, -6118443.159023547 -1601738.517496211 0, -6121252.781697948 -1601737.089418154 0, -6121805.419384992 -1599491.040548173 0, -6116907.355646461 -1599493.319379563 0, -6117871.640362431 -1595566.814048328 0, -6116772.394023997 -1595567.190999556 0, -6116696.929398381 -1595874.81967211 0, -6116524.754139473 -1595874.874268884 0, -6116476.968072082 -1596069.642076391 0, -6114067.003215989 -1596070.281114354 0, -6114190.253683087 -1595567.884411899 0, -6110694.756980827 -1595568.394130019 0, -6110984.303357395 -1594387.524583452 0, -6109177.377932767 -1594387.594413946 0))"
40,40,{3EC9AA7B-A7A7-4420-B333-78AA5EFEE1E3},RESEARCH AUTHORIZATION,9896.56,GOLD,Industrial,MT,Exploration,in exploration,9933.281890076412,39642.55888714986,False,0,60328.63,1272029.3193038383,"POLYGON Z ((-6123154.477144482 -1591669.811877839 0, -6123816.104252158 -1591669.801647895 0, -6124308.765341131 -1589659.603265299 0, -6125307.456579728 -1589659.554450669 0, -6126045.233483035 -1586644.552766802 0, -6127043.935169831 -1586644.464033147 0, -6127535.050436651 -1584634.358609612 0, -6128533.762296903 -1584634.229956938 0, -6129269.257292963 -1581619.217153563 0, -6130267.979393107 -1581619.048804252 0, -6130757.548483141 -1579609.036784565 0, -6131756.280589016 -1579608.828738617 0, -6132489.468526235 -1576593.905892042 0, -6125581.43107143 -1576594.527583577 0, -6126069.474861564 -1574584.507446648 0, -6118221.216482932 -1574582.905014755 0, -6118063.670928152 -1575232.040712329 0, -6116066.50156718 -1575231.240663927 0, -6115822.460732873 -1576236.249120068 0, -6113825.332002179 -1576235.289395572 0, -6113336.819503052 -1578245.202118086 0, -6112338.270797543 -1578244.661932522 0, -6111849.125602806 -1580254.671283537 0, -6116841.964409329 -1580256.97713533 0, -6116352.206340311 -1582266.986597533 0, -6121022.72926705 -1582268.242323255 0, -6122121.660973958 -1577754.657585025 0, -6122270.45842088 -1577754.683159888 0, -6122274.319158313 -1577738.804061685 0, -6129464.786906622 -1577738.985643205 0, -6127995.979169324 -1583768.921737937 0, -6127847.171532281 -1583768.938973171 0, -6127843.296346021 -1583784.817960174 0, -6124996.018867871 -1583784.97674671 0, -6123961.543728428 -1588018.34795245 0, -6124048.928283613 -1588018.34784125 0, -6123154.477144482 -1591669.811877839 0))"
41,41,{CF6469ED-1C0A-45E8-9839-EB32085BE5C4},RESEARCH AUTHORIZATION,1793.31,GOLD,Industrial,MT,Exploration,in exploration,1799.9876399114833,31717.144503567215,True,0,60328.63,136620.7868957465,"POLYGON Z ((-6112168.131900191 -1591478.150192914 0, -6112667.472843751 -1591478.144077188 0, -6112593.670548743 -1591779.643456094 0, -6113342.686424607 -1591779.61543494 0, -6113293.477140559 -1591980.615057935 0, -6113671.193083648 -1591980.59226295 0, -6113684.849196579 -1591924.814934563 0, -6113831.757428033 -1591924.804482231 0, -6113875.847586115 -1591744.708973023 0, -6114874.549226703 -1591744.6152356 0, -6114866.011964696 -1591779.488783775 0, -6114890.680094494 -1591779.485892702 0, -6114714.679801102 -1592498.260049066 0, -6115439.044305744 -1592498.166311636 0, -6115430.478428172 -1592533.140157749 0, -6115455.14673127 -1592533.136599507 0, -6115340.623563561 -1593000.661088125 0, -6115765.387412779 -1593000.595816631 0, -6115756.818876677 -1593035.569773938 0, -6115781.477311566 -1593035.565770914 0, -6115543.753774935 -1594005.588149483 0, -6118118.69102441 -1594005.033508563 0, -6118160.743810307 -1593833.480781618 0, -6118307.659081251 -1593833.441084987 0, -6118351.062199119 -1593656.36085201 0, -6120387.422829927 -1593655.72081329 0, -6120682.351115712 -1592451.936746388 0, -6120486.593430137 -1592452.005576125 0, -6121347.132068643 -1588934.513674761 0, -6121155.869093071 -1588934.579057455 0, -6120688.999603624 -1590843.875046868 0, -6120581.632890707 -1590843.911185257 0, -6120554.805353447 -1590953.556400604 0, -6112840.762378461 -1590954.941001387 0, -6112760.835015263 -1591281.565458258 0, -6112260.405285767 -1591281.572352354 0, -6112237.038802713 -1591377.047203855 0, -6112192.88724916 -1591377.047315055 0, -6112168.131900191 -1591478.150192914 0))"
42,42,{B43BFB65-2B77-410E-8E07-8F549E2D91DC},RESEARCH AUTHORIZATION,1374.99,GOLD,Industrial,MT,Exploration,in exploration,1380.0432427267283,30137.042934805824,False,0,60328.63,28604.36099453144,"POLYGON Z ((-6119435.476184707 -1595568.13182089 0, -6117987.403075448 -1595568.092680229 0, -6117023.194842107 -1599487.567037137 0, -6121916.762384694 -1599487.358324026 0, -6122559.827878674 -1596874.377013214 0, -6121320.723541462 -1596874.521344395 0, -6121257.625028491 -1597131.096254374 0, -6121199.410707725 -1597131.101480537 0, -6121163.667809536 -1597276.423628308 0, -6119015.488802643 -1597276.521591149 0, -6119435.476184707 -1595568.13182089 0))"
43,43,{9E63FF0B-C60D-4D5B-8566-F4FA0018E469},LICENSING,15.9,SAND,Construction,MT,Exploitation,in operation,15.957340205719243,0.0,False,0,0.00929,282.1711531388678,"POLYGON Z ((-6085316.476097913 -1615436.277678757 0, -6085616.075141696 -1615436.277011587 0, -6085683.583400758 -1615163.52466708 0, -6085242.788582709 -1615163.42781619 0, -6085324.566390047 -1614833.289262089 0, -6085146.117810166 -1614833.289595677 0, -6085059.081620545 -1615185.038240956 0, -6085258.816429061 -1615185.037796174 0, -6085233.942541119 -1615285.546225295 0, -6085353.78286677 -1615285.545891707 0, -6085316.476097913 -1615436.277678757 0))"
44,44,{8D0AAAFA-9007-4489-AD58-5AD32F7BD7F9},LICENSING,10.0,SAND,Construction,MT,Exploitation,in operation,10.032144162589184,43797.28718562381,False,0,0.00929,481.5429198042808,"POLYGON Z ((-6061697.349678298 -1676223.19368013 0, -6061793.116491187 -1675849.453099858 0, -6061524.688890246 -1675849.453655834 0, -6061428.926318096 -1676223.194236106 0, -6061697.349678298 -1676223.19368013 0))"
45,45,{F663DA50-721B-4018-8609-354B5DFE5751},LICENSING,16.93,SAND,Construction,MT,Exploitation,in operation,16.98920109177474,38032.27777978362,False,0,0.00929,4328.747957502746,"POLYGON Z ((-6129582.492527003 -1679844.67352617 0, -6129563.713565341 -1679860.488131242 0, -6129459.329632233 -1679741.354753312 0, -6129399.484528039 -1679745.586392209 0, -6129311.999947838 -1679787.810155711 0, -6129286.84790565 -1679856.411498246 0, -6129307.708066163 -1679893.322139777 0, -6129353.792545394 -1679897.522755254 0, -6129420.525647538 -1680056.779199769 0, -6129482.034371873 -1680066.230667988 0, -6129489.883701125 -1680092.608803003 0, -6129459.010388383 -1680110.554572437 0, -6129349.712220899 -1680123.558500185 0, -6129275.326260049 -1680163.681677957 0, -6129219.586657201 -1680079.327665989 0, -6129179.248928009 -1680077.227413848 0, -6129136.23058727 -1680091.991781656 0, -6129124.334339351 -1680135.26544884 0, -6129120.795649623 -1680173.226327636 0, -6129148.966024126 -1680185.890220908 0, -6129138.598497756 -1680240.036206691 0, -6129081.496480267 -1680243.928255901 0, -6129055.72756695 -1680250.260146939 0, -6129026.860369918 -1680276.669194174 0, -6129008.599774678 -1680326.6454767 0, -6129025.086733631 -1680438.458550772 0, -6128945.019237771 -1680567.476390458 0, -6128815.238082425 -1680687.784099339 0, -6128682.80126959 -1680785.945200903 0, -6128643.626703128 -1680876.229912163 0, -6128599.210519801 -1681031.316764614 0, -6128619.864502409 -1681060.845277842 0, -6128731.288857387 -1681057.663653815 0, -6128768.198673926 -1681018.559801082 0, -6128818.552601953 -1680872.986241303 0, -6128928.880561396 -1680783.257505307 0, -6128970.563126614 -1680784.307520178 0, -6128986.363994409 -1680824.36876231 0, -6128970.541303109 -1680881.356448837 0, -6128829.929962105 -1681006.945811487 0, -6128792.16653276 -1681128.272623019 0, -6128803.621851195 -1681160.951625647 0, -6128864.732696142 -1681159.870476156 0, -6128934.662661698 -1681116.596808972 0, -6128985.381910577 -1681107.083182718 0, -6129037.600106708 -1681191.499019132 0, -6129021.77029584 -1681257.907484046 0, -6128880.229721556 -1681285.984568257 0, -6128846.09530871 -1681304.424599703 0, -6128815.265786547 -1681342.385589693 0, -6128806.385432646 -1681392.608836427 0, -6128826.59563637 -1681415.80545861 0, -6128857.706164165 -1681425.287839055 0, -6128983.076548291 -1681436.129134233 0, -6129056.540142556 -1681487.433308071 0, -6129389.716488555 -1681477.270525105 0, -6129404.003559091 -1681433.440882662 0, -6129128.36460397 -1681436.993564571 0, -6128985.806310011 -1681401.195207145 0, -6128867.702201152 -1681393.257325971 0, -6128840.140266186 -1681377.350317814 0, -6128852.715208178 -1681344.115228727 0, -6128886.591744297 -1681325.520747356 0, -6129001.783121522 -1681298.89531455 0, -6129057.883634119 -1681270.972791458 0, -6129084.535742872 -1681188.626294967 0, -6129063.131832732 -1681122.866541983 0, -6129027.584147187 -1681081.693571722 0, -6128967.939731396 -1681072.42724326 0, -6128902.634871645 -1681095.037311545 0, -6128863.434131561 -1681118.975159943 0, -6128834.015641688 -1681120.303496031 0, -6128865.612702718 -1681043.702114288 0, -6128989.202309741 -1680909.031785326 0, -6129016.119666438 -1680861.217579389 0, -6129021.900291769 -1680788.137522554 0, -6128996.168782118 -1680754.96414672 0, -6128937.536578414 -1680741.682676125 0, -6128880.509120429 -1680762.964408316 0, -6128826.47491646 -1680813.46575388 0, -6128791.549944088 -1680866.623438037 0, -6128744.808187779 -1680988.660563559 0, -6128725.070177692 -1681013.895835825 0, -6128643.111355501 -1681019.239536439 0, -6128671.849853011 -1680867.797546595 0, -6128727.823749913 -1680789.404590165 0, -6128888.492756058 -1680679.104435968 0, -6129055.550880661 -1680468.574062672 0, -6129045.504333956 -1680298.568503683 0, -6129151.52007766 -1680266.630504876 0, -6129178.568264787 -1680231.72737882 0, -6129182.947094879 -1680172.855492135 0, -6129149.497436188 -1680146.879104847 0, -6129162.840943062 -1680108.825489379 0, -6129186.305353968 -1680100.115247375 0, -6129245.692885155 -1680196.484440683 0, -6129295.017474597 -1680198.770054976 0, -6129348.177802042 -1680166.430530835 0, -6129476.597509464 -1680147.774113824 0, -6129528.059461731 -1680110.492636797 0, -6129517.587894867 -1680040.254169507 0, -6129451.551967982 -1680029.28922543 0, -6129375.726189521 -1679857.276262166 0, -6129331.385112694 -1679848.65864564 0, -6129339.739099834 -1679805.354177429 0, -6129377.580819771 -1679783.423844495 0, -6129446.455320962 -1679766.929726459 0, -6129540.777926792 -1679886.680792907 0, -6129580.877268041 -1679888.781045048 0, -6129606.60986023 -1679871.453075319 0, -6129582.492527003 -1679844.67352617 0))"
46,46,{B318A3F7-0A94-4CAC-A451-C2D60C216354},EXTRACTION LOG,5.0,GRAVEL,Brita,MT,Exploitation,in operation,5.018580148936195,37953.93180143737,True,0,0.00929,113.27224535803603,"POLYGON Z ((-6133074.569478356 -1682488.677366924 0, -6132824.793303842 -1682488.677922893 0, -6132772.49182318 -1682689.602044457 0, -6133022.26589652 -1682689.601377287 0, -6133074.569478356 -1682488.677366924 0))"
47,47,{91397500-E706-4AC6-A35C-CB59BF9E656E},LICENSING,18.17,SAND,Construction,MT,Exploitation,in operation,18.233632581096032,0.0,False,0,0.00929,875.2143638926095,"POLYGON Z ((-6083389.104900385 -1614073.82839143 0, -6083466.849510553 -1614073.828169042 0, -6083461.885940303 -1614093.905214044 0, -6083543.517781602 -1614093.90499165 0, -6083540.00503947 -1614108.113273006 0, -6083625.224979254 -1614108.113050612 0, -6083619.421156407 -1614131.587660423 0, -6083730.95448826 -1614131.587438036 0, -6083726.525084984 -1614149.502406444 0, -6083844.935711399 -1614149.502072862 0, -6083838.291563357 -1614176.374247483 0, -6083933.976850807 -1614176.374025095 0, -6083930.845536848 -1614189.038029567 0, -6084012.47706254 -1614189.037807173 0, -6084095.257768584 -1613854.215717484 0, -6083443.393466684 -1613854.217163023 0, -6083389.104900385 -1614073.82839143 0))"
48,48,{C0197373-562E-44E0-94E2-B2600C47663A},LICENSING,37.58,SAND,Construction,MT,Exploitation,in operation,37.71713315596673,0.0,True,0,0.00929,1338.593248411137,"POLYGON Z ((-6083988.857288264 -1614935.221432655 0, -6084120.597947004 -1614402.594798589 0, -6084020.72736572 -1614402.595020976 0, -6084038.127418883 -1614332.232904794 0, -6083888.321118524 -1614332.233238382 0, -6083873.411607055 -1614392.52586424 0, -6083803.502241162 -1614392.526086634 0, -6083786.102208011 -1614462.888091623 0, -6083606.335612806 -1614462.888536405 0, -6083593.908053477 -1614513.142695365 0, -6083404.154860813 -1614513.143140141 0, -6083384.272035656 -1614593.543723233 0, -6083294.389269264 -1614593.543945621 0, -6083209.883767604 -1614935.223100582 0, -6083988.857288264 -1614935.221432655 0))"
49,49,{AA6A93F0-CCF2-49F6-B51D-5E1828B912F1},LICENSING,12.88,SAND,Construction,MT,Exploitation,in operation,12.927095715246395,41433.66776526036,True,0,0.00929,2254.8888130664313,"POLYGON Z ((-6133687.153455021 -1678386.45916826 0, -6133642.774936056 -1678557.360403396 0, -6133613.907307875 -1678557.36051459 0, -6133572.123566437 -1678718.254195048 0, -6133512.182082133 -1678718.254417436 0, -6133529.139667853 -1678652.957903038 0, -6133429.17715816 -1678652.958125432 0, -6133439.027673824 -1678615.027491686 0, -6133426.846901662 -1678608.759648996 0, -6133366.667589319 -1678608.75809227 0, -6133379.460900974 -1678559.492346128 0, -6133376.478710789 -1678559.492346128 0, -6133377.770081361 -1678554.519369815 0, -6133311.833983241 -1678554.519481008 0, -6133323.872797081 -1678508.157260064 0, -6133175.985794633 -1678508.157593652 0, -6133173.531579716 -1678517.609173065 0, -6133163.541149728 -1678517.609173065 0, -6133159.097946064 -1678534.720979618 0, -6133139.117315278 -1678534.720979618 0, -6133134.160658791 -1678553.809611801 0, -6133114.180044159 -1678553.809611801 0, -6133109.736697357 -1678570.921307154 0, -6133089.785835352 -1678570.921307154 0, -6133085.342429887 -1678588.0331137 0, -6133065.361815332 -1678588.033224894 0, -6133063.011786728 -1678597.083278979 0, -6133053.021605069 -1678597.083278979 0, -6133050.671567917 -1678606.133333065 0, -6133040.710991963 -1678606.133444259 0, -6133036.010995526 -1678624.23355243 0, -6133016.030411588 -1678624.23366363 0, -6133011.065579326 -1678643.35309684 0, -6132991.085040445 -1678643.35309684 0, -6132986.906172757 -1678659.445689541 0, -6132966.955385531 -1678659.445689541 0, -6132963.554587611 -1678672.541909179 0, -6132943.57404455 -1678672.542020373 0, -6132940.437901121 -1678684.619026167 0, -6132920.457368276 -1678684.619137361 0, -6132917.064541142 -1678697.684555967 0, -6132897.084019346 -1678697.684667161 0, -6132893.683150124 -1678710.780997993 0, -6132873.702639412 -1678710.781109187 0, -6132870.309782739 -1678723.846527792 0, -6132850.329283081 -1678723.846638992 0, -6132846.671816221 -1678737.931382637 0, -6132826.721095296 -1678737.931382637 0, -6132823.584962097 -1678750.008499624 0, -6132803.604298737 -1678750.008499624 0, -6132800.203448761 -1678763.104941651 0, -6132780.222903831 -1678763.104941651 0, -6132775.65097175 -1678780.710899009 0, -6132756.83365462 -1678780.710899009 0, -6132753.753501352 -1678792.571852813 0, -6132743.763187674 -1678792.571852813 0, -6132739.840917759 -1678807.675921503 0, -6132719.860410539 -1678807.675921503 0, -6132714.638672653 -1678827.783767537 0, -6132694.658289801 -1678827.783767537 0, -6132689.436371601 -1678847.891724759 0, -6132669.485743571 -1678847.891724759 0, -6132665.563278369 -1678862.995793449 0, -6132645.582925315 -1678862.995793449 0, -6132637.746023471 -1678893.173129801 0, -6132607.805269934 -1678893.173129801 0, -6132591.890408449 -1678954.454279678 0, -6132667.756081356 -1678954.454057284 0, -6132690.3930654 -1678867.289145598 0, -6132788.237381238 -1678867.28892321 0, -6132805.234652344 -1678801.837958888 0, -6132899.112939203 -1678801.837736494 0, -6132909.035214563 -1678763.629782295 0, -6132969.960833214 -1678763.629559907 0, -6132978.062204779 -1678732.43300971 0, -6133030.995668156 -1678732.432898517 0, -6133055.283163254 -1678638.905072371 0, -6133124.171575253 -1678638.904961177 0, -6133140.12465348 -1678577.46947257 0, -6133241.966246024 -1678577.469250176 0, -6133234.434784269 -1678606.472811559 0, -6133341.405620368 -1678606.472477977 0, -6133319.997162715 -1678688.911711147 0, -6133432.902127761 -1678688.911377559 0, -6133405.24316005 -1678795.411885638 0, -6133623.059935895 -1678795.411440856 0, -6133637.708379572 -1678739.010641813 0, -6133677.669431713 -1678739.010530619 0, -6133774.2687091 -1678367.030501608 0, -6133734.038630458 -1678367.030612802 0, -6133760.111785189 -1678266.614920359 0, -6133690.119034193 -1678266.615142747 0, -6133659.001407803 -1678386.45916826 0, -6133687.153455021 -1678386.45916826 0))"
50,50,{034F6A20-C6F0-492D-BB14-CEC4046A7AE0},LICENSING REQUIREMENT,49.48,SAND,Construction,MT,In application,request,49.65884779466641,44152.035724766676,True,0,0.00929,1625.4255810020336,"POLYGON Z ((-6062210.549128477 -1678766.541869516 0, -6062355.819188473 -1678200.525696438 0, -6062091.981063717 -1678200.526252414 0, -6061990.059613129 -1678597.679729239 0, -6061960.565952332 -1678597.679729239 0, -6061929.203306789 -1678719.871304685 0, -6061811.228758927 -1678719.871638273 0, -6061798.163244162 -1678770.774509164 0, -6061572.025965461 -1678770.774953946 0, -6061551.111655305 -1678852.256575329 0, -6061426.576988758 -1678852.256908911 0, -6061409.150683144 -1678920.147937457 0, -6061228.910024345 -1678920.148271044 0, -6061214.971985524 -1678974.448817946 0, -6060942.941573258 -1678974.449373921 0, -6060926.387441969 -1679038.942837651 0, -6060808.414516664 -1679038.943060045 0, -6060797.08489347 -1679083.081602343 0, -6060665.990728386 -1679083.081935925 0, -6060641.59477308 -1679178.123126727 0, -6060530.183204127 -1679178.123460308 0, -6060505.786348581 -1679273.16465111 0, -6060414.027186533 -1679273.164873504 0, -6060393.982521006 -1679351.248930072 0, -6060318.595313997 -1679351.24915246 0, -6060300.294401839 -1679422.537857015 0, -6060601.812417732 -1679422.537189845 0, -6060620.970526757 -1679347.912633733 0, -6060704.528702768 -1679347.912411339 0, -6060716.526090843 -1679301.179354899 0, -6060800.084432255 -1679301.179132505 0, -6060818.385360422 -1679229.890427957 0, -6061172.331147325 -1679229.889649587 0, -6061191.940748845 -1679153.50443102 0, -6061422.994913087 -1679153.503875051 0, -6061447.544300292 -1679057.875796764 0, -6061550.755640401 -1679057.875463176 0, -6061570.641948295 -1678980.409317513 0, -6061718.138222392 -1678980.408983925 0, -6061732.228126112 -1678925.52154954 0, -6061869.853973208 -1678925.521215958 0, -6061885.830778417 -1678863.282676683 0, -6062038.248366822 -1678863.282343101 0, -6062063.081256468 -1678766.542203097 0, -6062210.549128477 -1678766.541869516 0))"
